speaker_A,speaker_B,timestamp_A,timestamp_B,words_A,words_B,time_diff,weight,cosine_similarity,weighted_similarity
claude,mathias,55,56,"I think you make a really valid point. One of the things I have learned is largely that, if you look back on all the problems you had individually, a lot of it had do with yourself, is that I can't put the blame on somebody else about the things that I contributed to and did. That I said, hey, if it wasn't for so and so or this, I'd be fine. And be accountable. Like you talking about, the accountability starts with yourself and that's a bigger product. And looking in the mirror and then trying to address the issues that you have so that you can go say, all right, I'm better off now, because I've cleaned up my stuff before I go out and I discredit somebody else. So we all, it's work in progress.",How about this side of the room?,1,0.9048374180359595,0.10171979665756226,0.09203987817077146
claude,mathias,55,59,"I think you make a really valid point. One of the things I have learned is largely that, if you look back on all the problems you had individually, a lot of it had do with yourself, is that I can't put the blame on somebody else about the things that I contributed to and did. That I said, hey, if it wasn't for so and so or this, I'd be fine. And be accountable. Like you talking about, the accountability starts with yourself and that's a bigger product. And looking in the mirror and then trying to address the issues that you have so that you can go say, all right, I'm better off now, because I've cleaned up my stuff before I go out and I discredit somebody else. So we all, it's work in progress.",Authenticity.,4,0.6703200460356393,0.17435412108898163,0.1168730624748696
claude,mathias,58,59,"Just tell the truth, whatever it is.",Authenticity.,1,0.9048374180359595,0.4098648130893707,0.37086101921957737
claude,mathias,58,61,"Just tell the truth, whatever it is.",Oh man. Would you?,3,0.7408182206817179,0.14314411580562592,0.10604376917218156
claude,devin,8,12,I agree.,"Yeah. My name's Devin. I use he, him, his pronouns. And just a little bit about me, I'm a very good community organizer. I like to believe, and I just want to test my abilities in my hometown. So just here to listen, learn and possibly question what I don't understand.",4,0.6703200460356393,0.138328418135643,0.09272431161272139
claude,devin,20,24,"Thank you. I'm Claude [Surname]. I'm a retired executive after 30 plus years working in government and some in the private sector. Originally from South Carolina so I'm a transplant. I've been here since 1969. I do still consider myself a Southerner. I've never acclimated to the weather here. Look, I like looking out the window and it's snow and it should just stay that way and I don't have to be out in it. I work at United Way. I've been a volunteer here for a long, quite a while and I'm a Loan Executive and I love the passion and what United Way stands for. My passion, I'm a deacon in Mount Zion Church, so my passion is about service and servant hood and what it means to be a servant. And so that is what I believe in and things that equal that to have some authenticity to it. It's important to me and also important to me that we do all we can to help those who are not so blessed. There's a lot of voices. What drew me to this is that I think it's good to hear the live voices of people who don't get to participate in these kinds of things.","I guess I have a story about why I switched my college major to Communication Studies. I was at a point where I was seeking some random college courses, because extra science to IGBA, two are to work out. And something just spoke to me in this space of, in this intro argument class about, ""Oh well, if black people are in this situation maybe they should do this."" And I was like, ""Whoa, you're white."" And I'm sure I have a pretty good sense of your exposure of people of color, and that is a terrible and downright offensive statement. So I figured I would rather choose my own narrative, and put myself in a position where I can speak for myself and maybe for some others, if they would allow me to defend them and their right to do or to operate however they would want. So that's what I did. And then I made some statements in that class, and from then on it somewhat got troubling like saying that there was no such thing as reverse racism, because it has to do with power and privilege. Then I applied that to sexism and then I applied that to sports. And while I'm not like the perfect example of a human being, I just addressed some things, and then people really got upset about that. But I noticed that I had facts and evidence and I'm usually an opinionated person. So when I have that going for me, at least I'm controlling the narrative and you would get like, ""Cool, we can like discuss about that."" But I know I'm right. So prove me wrong, but you can't change my narrative. So that's what the core was for changing my major to Communication Studies, and it's worked out so far.",4,0.6703200460356393,0.3067322075366974,0.20560874747661226
claude,devin,22,24,"I was sharing a story. I'm from the South, so we grew up as sharecroppers for the first 12 years of our lives. So that means that we did not have a place over our head that we controlled. So, share crop as you worked the land of where you lived, and so we had very humble beginnings. The place were without no running water, no bathroom. You can get water from the spring and did that for a long time. And what you realize is that every day that you're dependent, that where you live depends on how much work you do in terms of what the owners, of picking cotton and grapes and whatever they have asked us to do. And I remember this one day my father was always working two jobs plus doing the work that Atlanta would ask. And so one day, it was a Saturday, and the owner had come and demanded that my father do some work. And I was about seven or eight and my father looked at him and told him no, my father was an old, tough guy. And so he was in the army, so he had a knife with him. He told the man, if he gets out of this truck, that will be his last move of the day. And I watched my father as his knife popped out. And this man, looked at my father, my father looked at him, and he did not get out of the truck. He got back in the truck and he left. And I remember thinking, because my father told me about, you have to draw a line in the sand and sometimes stand your ground and say that enough is enough. So the next day, you have to understand the South back then, is that it was very segregated and they did not give blacks much in terms of that. But the next day 25 white kids marched on our house as a protest for my father who refused to work. Now I'm from a family that's pretty tough. And so as they approached on, one of my sisters asked who was the leader, and he was once spoke up, she kind of whacked him with a poken and he went down, and then somebody else said something, and she whacked him down. And then they all left and we thought, well, either we have caused some problems or whatever. I used to be.. My sis, I thought she was going to come out and do some negotiation. She just took him out and I said, maybe you shouldn't have used the iron. Just ask him who the leader was. She took out two of them. She goes, yes, I would have taken out more. But it's that, meaning the understanding is that you have to fight for yourself. And they didn't bother us anymore after that, they just decided that my sister was kind of crazy and that you probably should leave these folks alone, and that my father would be willing to take people out. So it was like, okay. And it taught me a lesson about I have learn to stand my ground. And as a person of color, I've had to do a lot of that. When I said, I have to stand alone about what I believe in and I will fight for it until the day of the time and that you have to take me out. And they said, what do you mean by that? I said, I mean take me out, because I will defend myself. And that lesson as a seven, eight year old, is really stuck with me even to this day, even though we're in different times. There were moments where you feel like you are under assault, because somebody decides not to treat you as an equal. So that's my story and it's deep within my DNA and I still think about it.","I guess I have a story about why I switched my college major to Communication Studies. I was at a point where I was seeking some random college courses, because extra science to IGBA, two are to work out. And something just spoke to me in this space of, in this intro argument class about, ""Oh well, if black people are in this situation maybe they should do this."" And I was like, ""Whoa, you're white."" And I'm sure I have a pretty good sense of your exposure of people of color, and that is a terrible and downright offensive statement. So I figured I would rather choose my own narrative, and put myself in a position where I can speak for myself and maybe for some others, if they would allow me to defend them and their right to do or to operate however they would want. So that's what I did. And then I made some statements in that class, and from then on it somewhat got troubling like saying that there was no such thing as reverse racism, because it has to do with power and privilege. Then I applied that to sexism and then I applied that to sports. And while I'm not like the perfect example of a human being, I just addressed some things, and then people really got upset about that. But I noticed that I had facts and evidence and I'm usually an opinionated person. So when I have that going for me, at least I'm controlling the narrative and you would get like, ""Cool, we can like discuss about that."" But I know I'm right. So prove me wrong, but you can't change my narrative. So that's what the core was for changing my major to Communication Studies, and it's worked out so far.",2,0.8187307530779818,0.4514482617378235,0.36961457530835407
claude,devin,48,52,You think not?,"Well, what I enjoy about Madison is the convenience. Going anywhere else, I hate traffic. So that's like the one privilege where I'm like, yes, no traffic. I know where everything is for the most part. So that's the convenient part that I really enjoy. The part that I wish Madison maybe could be improved on is exposure of other communities because if you go five hours away to the twin cities, there is a level of exposure that you can only get from being there and from living there. Like you would have to live there for at least like two to three months to know what authentic community action can look like and would look like. There was a protest recently where the president came in and honestly I was like, why did I move so soon? I could have been there with one of my friends. But at the same time I knew I left, because I didn't want to pay rent and for a couple of other reasons, but I did miss that authenticity and there was just a level of community action diversity that was really authentic. Like you can talk to a random person and sure enough you both might be in a similar same circle. And you know, there's just some things that I wish I could take from that exposure to open it to hear. And there's a level of accountability and responsibility that a lot of different generations that you may not see, have going on. Especially in youth work. It's definitely not highlighted here. It's definitely not the norm here. Even when I talk to my friends, it's like, oh, you're not holding yourself accountable on that. Okay. All right, cool. That's different. I got used to that. So it's just like, why are we not doing this? Like how do you expect to make change if you can't hold your own actions accountable? Because when you're responsible for somebody else or somebody else's kids, that elevates it. So, that's what I'm seeing. I guess a lack of teaching, how accountability can actually make you successful and can make change. It just starts with you. And it honestly starts with you, like you can go see a therapist or get analyzed by somebody or go back to whatever source you came from for your motivation for your why. But yeah, that's what I feel like would need to be changed more authentically. And in terms of the media, a lot of these things quite honestly, I guess Madison is still dealing with those issues. But to me now, those issues are a little bit old and now it's more of like the instant gratification of RI. You know what goes really on in a police man's daily life, how do we change that? Do we have open honest conversation? Like do we need as many police, or do we need police in schools period. Like really, you really can't handle black kids, really? You think that's hard. No it's not that bad. Just make yourself entertaining, change up the system. Have these conversations, at least start with that. And you know if you want more information, go hire somebody that is actually an expert. So when I hear these things I'm really like, wow, we're on this? There's so many different little issues. Once you get to that level and then don't illusion yourself. Once you learn more and once you get more exposure, you think, oh man, I made progress. So much more intergenerational, intercultural, there's just so much more that can happen. So I guess that's another thing of saying, we call it journey to change things. You just have to let it, like it's going to be never ending. So really strap it.",4,0.6703200460356393,0.06725224107503891,0.045080525333419996
claude,devin,50,52,"Oh, because they look like they're tough.","Well, what I enjoy about Madison is the convenience. Going anywhere else, I hate traffic. So that's like the one privilege where I'm like, yes, no traffic. I know where everything is for the most part. So that's the convenient part that I really enjoy. The part that I wish Madison maybe could be improved on is exposure of other communities because if you go five hours away to the twin cities, there is a level of exposure that you can only get from being there and from living there. Like you would have to live there for at least like two to three months to know what authentic community action can look like and would look like. There was a protest recently where the president came in and honestly I was like, why did I move so soon? I could have been there with one of my friends. But at the same time I knew I left, because I didn't want to pay rent and for a couple of other reasons, but I did miss that authenticity and there was just a level of community action diversity that was really authentic. Like you can talk to a random person and sure enough you both might be in a similar same circle. And you know, there's just some things that I wish I could take from that exposure to open it to hear. And there's a level of accountability and responsibility that a lot of different generations that you may not see, have going on. Especially in youth work. It's definitely not highlighted here. It's definitely not the norm here. Even when I talk to my friends, it's like, oh, you're not holding yourself accountable on that. Okay. All right, cool. That's different. I got used to that. So it's just like, why are we not doing this? Like how do you expect to make change if you can't hold your own actions accountable? Because when you're responsible for somebody else or somebody else's kids, that elevates it. So, that's what I'm seeing. I guess a lack of teaching, how accountability can actually make you successful and can make change. It just starts with you. And it honestly starts with you, like you can go see a therapist or get analyzed by somebody or go back to whatever source you came from for your motivation for your why. But yeah, that's what I feel like would need to be changed more authentically. And in terms of the media, a lot of these things quite honestly, I guess Madison is still dealing with those issues. But to me now, those issues are a little bit old and now it's more of like the instant gratification of RI. You know what goes really on in a police man's daily life, how do we change that? Do we have open honest conversation? Like do we need as many police, or do we need police in schools period. Like really, you really can't handle black kids, really? You think that's hard. No it's not that bad. Just make yourself entertaining, change up the system. Have these conversations, at least start with that. And you know if you want more information, go hire somebody that is actually an expert. So when I hear these things I'm really like, wow, we're on this? There's so many different little issues. Once you get to that level and then don't illusion yourself. Once you learn more and once you get more exposure, you think, oh man, I made progress. So much more intergenerational, intercultural, there's just so much more that can happen. So I guess that's another thing of saying, we call it journey to change things. You just have to let it, like it's going to be never ending. So really strap it.",2,0.8187307530779818,0.14245343208312988,0.11663100572796406
claude,devin,50,54,"Oh, because they look like they're tough.",Yeah. And I wish somebody would've told me that three years ago.,4,0.6703200460356393,0.0764487236738205,0.051245111972401225
claude,keetra,22,25,"I was sharing a story. I'm from the South, so we grew up as sharecroppers for the first 12 years of our lives. So that means that we did not have a place over our head that we controlled. So, share crop as you worked the land of where you lived, and so we had very humble beginnings. The place were without no running water, no bathroom. You can get water from the spring and did that for a long time. And what you realize is that every day that you're dependent, that where you live depends on how much work you do in terms of what the owners, of picking cotton and grapes and whatever they have asked us to do. And I remember this one day my father was always working two jobs plus doing the work that Atlanta would ask. And so one day, it was a Saturday, and the owner had come and demanded that my father do some work. And I was about seven or eight and my father looked at him and told him no, my father was an old, tough guy. And so he was in the army, so he had a knife with him. He told the man, if he gets out of this truck, that will be his last move of the day. And I watched my father as his knife popped out. And this man, looked at my father, my father looked at him, and he did not get out of the truck. He got back in the truck and he left. And I remember thinking, because my father told me about, you have to draw a line in the sand and sometimes stand your ground and say that enough is enough. So the next day, you have to understand the South back then, is that it was very segregated and they did not give blacks much in terms of that. But the next day 25 white kids marched on our house as a protest for my father who refused to work. Now I'm from a family that's pretty tough. And so as they approached on, one of my sisters asked who was the leader, and he was once spoke up, she kind of whacked him with a poken and he went down, and then somebody else said something, and she whacked him down. And then they all left and we thought, well, either we have caused some problems or whatever. I used to be.. My sis, I thought she was going to come out and do some negotiation. She just took him out and I said, maybe you shouldn't have used the iron. Just ask him who the leader was. She took out two of them. She goes, yes, I would have taken out more. But it's that, meaning the understanding is that you have to fight for yourself. And they didn't bother us anymore after that, they just decided that my sister was kind of crazy and that you probably should leave these folks alone, and that my father would be willing to take people out. So it was like, okay. And it taught me a lesson about I have learn to stand my ground. And as a person of color, I've had to do a lot of that. When I said, I have to stand alone about what I believe in and I will fight for it until the day of the time and that you have to take me out. And they said, what do you mean by that? I said, I mean take me out, because I will defend myself. And that lesson as a seven, eight year old, is really stuck with me even to this day, even though we're in different times. There were moments where you feel like you are under assault, because somebody decides not to treat you as an equal. So that's my story and it's deep within my DNA and I still think about it.","I can go next since everyone's looking at me. I would think back to growing up in Chicago as a daddy less daughter. And the reason that my father wasn't in my life was, because he was incarcerated. And the reason that he was incarcerated was because he couldn't find a job. The reason he couldn't find a job is there's a lot of instances he was discriminated against, and making illegal money in some situations became the only way to make money. So not only was my father in prison, all of his brothers were also in prison. And so I grew up as a little kid going to visit men that I love in prison. And so one thing that it did, was life scared me completely straight. Like, ""Hey, it's not for me."" But another thing that it did, is made systemic racism very real to me in my life every day. And then growing up in Chicago, I would be around, just in the neighborhood. Other people who were headed down similar paths, because of the limited opportunities they had for survival. I saw how people from outside of the community benefited from the corruption of the community. Police officers giving drugs to people to sell. Like it's just, that's the way business happens. That's the way things are done. Then it's time for punishment. People who were either dying or going to jail look a lot like me, and that has made poverty and all of the specific symptoms of poverty or whatever shape that plays, homelessness, incarceration, joblessness, lack of education. All of those things allow me to see those people as people, and people who are just trying really hard to push up against the system that's designed to keep them exactly where they are. And that's why I do the work that I do. And that is what drives me every day. Just knowing that people are all human. We all want great things for our families. We all have great intentions, but not all of us have the privileges of having the opportunities to do it the legal way.",3,0.7408182206817179,0.5665763020515442,0.4197300479662525
claude,keetra,39,41,"You know, that's interesting that you share that, because you know there are things that happen young, with your parents never tell you about. So my father was an alcoholic until he was 50. And so when you grow up with somebody who's alcoholic, he wasn't abusive. He just would drink and go away for days and days and days and then come back home. And so, you have to resolve yourself to forgive someone, because when you're young you realize that he's the provider and if he doesn't come home, how do we survive? And so I remember wanting to try to ask him when, how did he stop drinking? And what led him to do that? And I think when I moved to Madison, I had just gotten my first job as the Hospital Administrator of Mendota. So being the first black hired there and I had my parents come up to visit me when I just moved to Madison, they wanted. My mom had been on dialysis for a long time, and she was getting toward the end stage and wanting to make sure all the children were okay. So she came to see me for the first time and it was constantly a hassle here, and I had four days with them. So I got to ask my father questions that I never asked. I said, ""Dad, I have some questions for you."" And so he told me that he decided to stop drinking because, one is, I think my mom told him that she was going to leave him, which is something back then people denied divorce. They were like for life. And then his large brothers, he's a Mason and several of them rescued him, told him that they, this was their last time doing the intervention. It's like people telling him, you have to stop or you're done. And then he stopped drinking, was no church intervention. He didn't... He just stopped and never touched it. Rock for the rest of his life. And I remember asking him about that news, several other questions that you have, but there were other things that they wouldn't answer, I said, ""Could you answer me these other questions?"" ""No, I don't think."" Because these were things between them and we don't, when I tell him to know all that stuff and it won't help us to go back and sort of re-live history, but it was good to have a conversation about as an adult to ask adult another question. And I remember my brother never forgave him for the drinking, but I had to forgive him, because you can't live with holding that against someone for the rest of your life. Then you will not know when you get into trouble. All of us fall short, so I just remember having a better relationship when you can talk to them as an adult. But they're still, they remind you, I'm still your dad. Don't get confused about that. My mom would yell. She goes, yeah, but I can still take your eyes. Okay. Okay, you know, that's the respectful.","I can go first. I would say I live in Madison and I like Madison because I believe in the possibility of Madison becoming the city that we all want it to be. And what I mean by that is, right now of course there is a tale of two cities, but I think we've reached a spot where people are now aware that there's a tale of two cities, or they are now validated in knowing for a long time that there is a tale of two cities. And in my work I come across a lot of organizational leaders, a lot of people in public office, a lot of everyday people. And what I see time and time again is especially like in smaller groups like this, is that, and I've mentioned this in a speech recently, that we are all able to connect on a human level. We know what's right, we know what looks right, what feels right. And if you think back to the incident where the school behavioral specialists body-slammed a little black girl and snatch braids out of her head regardless of any policy or practice, we know we wouldn't want that to happen to our child. On a human level, that's wrong. It doesn't matter who wrote what policy and what's in place. So I think we're all able to connect and know what the right thing to do is. I think that our challenge is realizing that people, everyday people in our community, make up the systems that interfere with us becoming the city that we want to be. And what I mean by that is, in that same scenario, the school district says, well this person was practicing in line with his role and responsibilities in the school district, so he can't be terminated. We'll refer it to the Madison Police Department. The Police Department says, well, if the School District says he didn't do anything wrong, he didn't break any laws. So there's nothing we can do as a Police Department, we'll refer to the District Attorney's Office. The District Attorney's Office says, well if the police didn't file any charges, there's nothing we can do, because we can't take any legal action. So everybody is pointing the finger at the next person or the next entity as the reason why. But in pointing those fingers we're ultimately pointing our fingers at ourselves, because we made those policies and practices. So I think that once we realize that we are the systems, we are the people who make up the policies and the practices, and it's our relationships, and our friendships, and our professional networks that create this brick wall that we all keep on bump our heads up against, until we realize that we're just going to continue passing the ball. We just have to be brave enough. Like I tell all leaders, this requires brave leadership. People who are not afraid to be disliked, to make those bold calls, to make those really brave choices. That change things to the point where we don't have those excuses or reasons why we can't do X, Y, Z anymore, but we work together to make sure that the right thing is accomplished basically. I believe in our ability to get there. It's frustrating. It's frustrating just to see us continue to bump up against that system and people to see that as the end all be all. It's frustrating for me to see people who are in agreement that change needs to happen until they have to sacrifice something, or something is taken away from that particular person or group of people. There was a quote once that really hit me. It said, when you're accustomed to privilege, equity feels like oppression. So in other words, if you're used to being spoonfed and having your way, when it's time to make sure that everyone has what they need, it feels like something's being taken away from you. But the fact that you had more in the first place is what was wrong all the time. So yeah, that's what I think.",2,0.8187307530779818,0.4416450560092926,0.3615883892996556
claude,keetra,39,43,"You know, that's interesting that you share that, because you know there are things that happen young, with your parents never tell you about. So my father was an alcoholic until he was 50. And so when you grow up with somebody who's alcoholic, he wasn't abusive. He just would drink and go away for days and days and days and then come back home. And so, you have to resolve yourself to forgive someone, because when you're young you realize that he's the provider and if he doesn't come home, how do we survive? And so I remember wanting to try to ask him when, how did he stop drinking? And what led him to do that? And I think when I moved to Madison, I had just gotten my first job as the Hospital Administrator of Mendota. So being the first black hired there and I had my parents come up to visit me when I just moved to Madison, they wanted. My mom had been on dialysis for a long time, and she was getting toward the end stage and wanting to make sure all the children were okay. So she came to see me for the first time and it was constantly a hassle here, and I had four days with them. So I got to ask my father questions that I never asked. I said, ""Dad, I have some questions for you."" And so he told me that he decided to stop drinking because, one is, I think my mom told him that she was going to leave him, which is something back then people denied divorce. They were like for life. And then his large brothers, he's a Mason and several of them rescued him, told him that they, this was their last time doing the intervention. It's like people telling him, you have to stop or you're done. And then he stopped drinking, was no church intervention. He didn't... He just stopped and never touched it. Rock for the rest of his life. And I remember asking him about that news, several other questions that you have, but there were other things that they wouldn't answer, I said, ""Could you answer me these other questions?"" ""No, I don't think."" Because these were things between them and we don't, when I tell him to know all that stuff and it won't help us to go back and sort of re-live history, but it was good to have a conversation about as an adult to ask adult another question. And I remember my brother never forgave him for the drinking, but I had to forgive him, because you can't live with holding that against someone for the rest of your life. Then you will not know when you get into trouble. All of us fall short, so I just remember having a better relationship when you can talk to them as an adult. But they're still, they remind you, I'm still your dad. Don't get confused about that. My mom would yell. She goes, yeah, but I can still take your eyes. Okay. Okay, you know, that's the respectful.","And in those situations too, Claude. I always think back to the role that the media plays in this, that-",4,0.6703200460356393,0.2651166021823883,0.1777129729797108
claude,keetra,42,43,"I think to accompanied that, one of the things that I also think Madison's a great place. Great place to raise a family. And one of the things that comforts to help, is that I was able to find a church family, a place where you can go, fellowship. And that's a big part of my existence is that, that's the place where you can feel like you're at home. And that was a big thing that I found in the church I'm in. But I think the challenge is that there is two sides to Madison. And I had to prepare my children about how you need to navigate. And my son is when Casey said, Hey, the police pulled me over on the Beltline, and you tell me why were there three patrol cars that accompanied him. And I said, there's no real easy answer. He said that you are black and they somehow, you're young and they, because his license plate wasn't right. Whatever the reason was. And he wanted to say something. Then I cast, and I said, you do not need to say anything to them. It does not feel right. It's not right. But that's just what happens. And I said, there'll be things that happen to you because of the color of your skin. And I had to prepare all I should, and I said, this does not mean that you are less than, it's just part of the process that will happen to you. But we should not accept that as a standard operation that this should always happen this way. The police need to continue to work on not being so insensitive. And what that's about. If you are not a major criminal, it doesn't require three officers to do that. And I'd been through a lot of experience. So I got my kids ready for that, but hoping that one day, that we don't have to have that conversation that will be like, okay, the police are doing their job and they're treating me like they treat everybody else. But because I'm a black male, I am always aware of that, and I prepared my son, and he said it doesn't seem fair. And I said, it's not fair. But you can rise above it and you rise above it and not let it define you, because these things can define you, especially if you respond in the wrong way. And I've had many encounters from my own personal that I've gone through where I have just had to listen to someone, just DOD trap, all kinds of things that are just ugly in our slate. And I just said, we didn't have anything to say. I said, I had nothing to say, because what I want to say, I can't say, because if I say something, you're going to arrest me. So I just look at them and they'll say, you're awfully calm. Yes I am, because I have to be. But I'm hoping that those instances become less and less and that we end up in this situation, especially from the school situation, that was just like, you should never do that. And if I did anything like that or people then he would be fired immediately. And so there has to be some balance about what is the issue about what's fair and what is right and what is wrong.","And in those situations too, Claude. I always think back to the role that the media plays in this, that-",1,0.9048374180359595,0.30754387378692627,0.2782772046901394
claude,keetra,42,45,"I think to accompanied that, one of the things that I also think Madison's a great place. Great place to raise a family. And one of the things that comforts to help, is that I was able to find a church family, a place where you can go, fellowship. And that's a big part of my existence is that, that's the place where you can feel like you're at home. And that was a big thing that I found in the church I'm in. But I think the challenge is that there is two sides to Madison. And I had to prepare my children about how you need to navigate. And my son is when Casey said, Hey, the police pulled me over on the Beltline, and you tell me why were there three patrol cars that accompanied him. And I said, there's no real easy answer. He said that you are black and they somehow, you're young and they, because his license plate wasn't right. Whatever the reason was. And he wanted to say something. Then I cast, and I said, you do not need to say anything to them. It does not feel right. It's not right. But that's just what happens. And I said, there'll be things that happen to you because of the color of your skin. And I had to prepare all I should, and I said, this does not mean that you are less than, it's just part of the process that will happen to you. But we should not accept that as a standard operation that this should always happen this way. The police need to continue to work on not being so insensitive. And what that's about. If you are not a major criminal, it doesn't require three officers to do that. And I'd been through a lot of experience. So I got my kids ready for that, but hoping that one day, that we don't have to have that conversation that will be like, okay, the police are doing their job and they're treating me like they treat everybody else. But because I'm a black male, I am always aware of that, and I prepared my son, and he said it doesn't seem fair. And I said, it's not fair. But you can rise above it and you rise above it and not let it define you, because these things can define you, especially if you respond in the wrong way. And I've had many encounters from my own personal that I've gone through where I have just had to listen to someone, just DOD trap, all kinds of things that are just ugly in our slate. And I just said, we didn't have anything to say. I said, I had nothing to say, because what I want to say, I can't say, because if I say something, you're going to arrest me. So I just look at them and they'll say, you're awfully calm. Yes I am, because I have to be. But I'm hoping that those instances become less and less and that we end up in this situation, especially from the school situation, that was just like, you should never do that. And if I did anything like that or people then he would be fired immediately. And so there has to be some balance about what is the issue about what's fair and what is right and what is wrong.","Yeah. Sensationalism and also creating, you know, the story of the big bad black man, right? With the angry black woman. A few years ago, I was in my car at a gas station and a young black man with a hood on, I think he had a coat, it was winter, so he had a hood on and he's walking towards me and my car and I'm like, Oh shit, I'm locking my doors. And I'm like, wait a minute, could you really play that trick right now? Like that could have been my baby. Because of the way that the media portrays black people, especially young black men. I'm like, why am I scared like this literally could have been my child. And when I saw his eyes I just cried. I just couldn't help but cry. I'm like, what is this world doing to me? What is this world doing to us? And it's just that image, and think about that from the perspective of a police officer. Three of them showed up because they're scared. That's why. And they sometimes shoot because they're scared, and our world makes them afraid. Our world makes us afraid of one another. So it's not always intentional. Sometimes it is. They really are freaking scared that this man is about to get me. That's not an excuse, but it's what we're doing to one another that creates the space for objective reasonableness to be a reason that somebody was shot and fatally killed by police officers. It's insane.",3,0.7408182206817179,0.44156262278556824,0.32711763653155723
claude,keetra,44,45,"Yes, the sensationalism.","Yeah. Sensationalism and also creating, you know, the story of the big bad black man, right? With the angry black woman. A few years ago, I was in my car at a gas station and a young black man with a hood on, I think he had a coat, it was winter, so he had a hood on and he's walking towards me and my car and I'm like, Oh shit, I'm locking my doors. And I'm like, wait a minute, could you really play that trick right now? Like that could have been my baby. Because of the way that the media portrays black people, especially young black men. I'm like, why am I scared like this literally could have been my child. And when I saw his eyes I just cried. I just couldn't help but cry. I'm like, what is this world doing to me? What is this world doing to us? And it's just that image, and think about that from the perspective of a police officer. Three of them showed up because they're scared. That's why. And they sometimes shoot because they're scared, and our world makes them afraid. Our world makes us afraid of one another. So it's not always intentional. Sometimes it is. They really are freaking scared that this man is about to get me. That's not an excuse, but it's what we're doing to one another that creates the space for objective reasonableness to be a reason that somebody was shot and fatally killed by police officers. It's insane.",1,0.9048374180359595,0.2832246720790863,0.25627228100812177
claude,keetra,44,47,"Yes, the sensationalism.","And also, one more thing, then I'll let other people speak. I disagree that kids are tougher nowadays.",3,0.7408182206817179,0.10386327654123306,0.07694380772144949
claude,keetra,46,47,"Well, I did a ride along with a police officer. One of my job was a question in admission where we went out with police officers to do incidents where people were mentally ill or having other issues. And you have no idea what their day is like. And you like, Oh my goodness, this is your day? They see all kinds of things that happen that we never see that they have to diffuse. And one of the things that if when you are trained officer is when you pull your gun and when you use it, and that's a serious matter. It's a very serious matter and I never hope to ever have to do that. It never happened. But you know, there are a lot of things that happen before the gun gets pulled, and that we need to continue to work on educating people about the issue of their biases and their thinking, because in that moment of reaction, you only have a little time to react. Especially if someone pulls a gun on you. They have to act, they have to respond. But it's a cost thing. But I think the kids are tougher now, but we have to give them those tools so that they can have enough what you call toughness on the outside that doesn't destroy them.","And also, one more thing, then I'll let other people speak. I disagree that kids are tougher nowadays.",1,0.9048374180359595,0.35203444957733154,0.31853394241526284
claude,keetra,46,49,"Well, I did a ride along with a police officer. One of my job was a question in admission where we went out with police officers to do incidents where people were mentally ill or having other issues. And you have no idea what their day is like. And you like, Oh my goodness, this is your day? They see all kinds of things that happen that we never see that they have to diffuse. And one of the things that if when you are trained officer is when you pull your gun and when you use it, and that's a serious matter. It's a very serious matter and I never hope to ever have to do that. It never happened. But you know, there are a lot of things that happen before the gun gets pulled, and that we need to continue to work on educating people about the issue of their biases and their thinking, because in that moment of reaction, you only have a little time to react. Especially if someone pulls a gun on you. They have to act, they have to respond. But it's a cost thing. But I think the kids are tougher now, but we have to give them those tools so that they can have enough what you call toughness on the outside that doesn't destroy them.","I don't think kids are tougher nowadays. I think our kids are more vulnerable than ever, and I think that the need to disguise that is what makes us think they're so tough.",3,0.7408182206817179,0.42589670419692993,0.31551203859737753
claude,keetra,48,49,You think not?,"I don't think kids are tougher nowadays. I think our kids are more vulnerable than ever, and I think that the need to disguise that is what makes us think they're so tough.",1,0.9048374180359595,0.16950440406799316,0.15337392732260693
claude,keetra,48,51,You think not?,"They look like they're tough. You know, you sagging the pants and dragging the clothes, because you want to appear to be tough. But let your mama walk in the room or let your grandmother walk in the room. It's like you you're the softest person in the world. [crosstalk] They ain't tough. Seriously, it's an act. And then on top of that you got all these drugs and these pills that all of these kids are popping. They are out of their minds. It's just sad. It's so sad to see some of them. I still haven't been to Juvenile Detention Center, but I promised someone that I was going to go. But those little boys that were the tough kids on the street, when you see them in that space, you really see who they are and they are not tough, they are not tougher. They want us to think they are, because they're surviving. Yeah, absolutely.",3,0.7408182206817179,0.04292821139097214,0.03180200117970863
